SMILES,5-HT6,5-HT1A,5-HT2A,5-HT2C,5-HT3A,5-HT4,5-HT7
CNc1nn2c3CCCc3c(C)nc2c1S(=O)(=O)c1ccccc1,0.5967028982164314,528.4415407601794,54.054824088072735,60.454641260838315,2.924490049391453,72.47178093262441,122.34243063130111
NC[C@@H]1CCCc2cc(ccc12)S(=O)(=O)c1cccc(O)c1,0.6146122818560155,200.22803142699038,12.444702857357749,22.56017238924653,2.343582085814507,13.786325353867145,16.611853621584544
CNc1nn2c3CCCCc3c(C)nc2c1S(=O)(=O)c1ccccc1,0.6477576830620168,637.6653929576838,64.60613588524421,76.71536062028837,3.464971079012084,75.86627341161919,167.34198549029188
CNc1nn2c(C)c3CCCCc3nc2c1S(=O)(=O)c1ccccc1,0.6558083113645213,284.51185708164536,23.51471925248238,38.63587159840633,2.528939937530606,36.25907919599989,79.89363713229514
CNc1nn2c(C)cc(C)nc2c1S(=O)(=O)c1ccc(F)c(Cl)c1,0.6709298031713027,954.2992693050617,153.79622541353703,221.8186453810629,9.519880490569701,131.39610365866235,247.21279011150384
NC(=O)NC[C@@H]1CCCc2cc(cc(F)c12)S(=O)(=O)c1cccc(F)c1,0.6762615915379551,564.308485216157,64.53571826690994,61.72877336897811,5.0568500020773985,53.507939950703765,38.98659641350222
CNc1nn2c(C)cc(C)nc2c1S(=O)(=O)c1cccc(F)c1,0.6921258122592368,661.185360001192,86.18136343883911,162.21299033261195,6.153935219346676,116.10369431516135,118.20890494550362
NC(=O)NC[C@@H]1CCCc2cc(ccc12)S(=O)(=O)c1cccc(F)c1,0.6931157521172937,664.8440897842133,46.26800980443009,67.88169184485652,5.380422303279131,39.82494955228348,74.52527805711534
CNc1nn2c(C)cc(C)nc2c1S(=O)(=O)c1cccc(Cl)c1,0.6982491212182406,811.2338621362101,140.72529680554734,188.28834026047764,8.213092865341327,130.67329951556977,191.14093762970703
NC[C@@H]1CCCc2cc(ccc12)S(=O)(=O)c1cccc(F)c1,0.7015715326446091,243.56375097334333,14.293540083013882,23.151103180999336,2.9471610098363086,15.725673650213123,14.542282752109225
COc1cc(cc2c3CNCCc3oc12)S(=O)(=O)c1ccc2sccc2c1,0.704992958541058,182.0149414903782,18.097399031351287,38.264000607223096,2.5331664336161315,10.981467518063262,61.52307899204882
COc1cccc(c1)S(=O)(=O)c1ccc2[C@H](CN)CCCc2c1,0.7079326093593462,289.88113530149633,29.794296398808527,44.86182391675152,4.046583498773025,25.457407289714947,32.46722454914188
Cc1ccc(CNCC2(F)CCN(CC2)C(=O)c2sc3sccc3c2Cl)nc1,0.7148019036083438,0.2604118119198581,0.34240066805747765,1.2075250491785219,0.9470362436234532,0.3529353745800806,0.3942955063982847
CNc1nn2c3CCCCc3cnc2c1S(=O)(=O)c1ccccc1,0.7201921514221693,144.3994992480045,66.3497563799686,49.12950108132458,2.570019732701828,52.45030526576477,108.37629059704965
CNc1nn2c3CCCc3cnc2c1S(=O)(=O)c1ccccc1,0.7485040338679917,105.17917037811205,44.13746017549942,35.19837527805741,2.261379056274893,34.58931643291851,59.37831608458687
CNc1nn2c(NC)cc(C)nc2c1S(=O)(=O)c1ccccc1,0.7496837436740398,205.29535434705363,83.73184544656038,74.82560889204747,3.6111175457180757,114.64661049057578,131.25912106209898
NC(=N)NC(=O)C[C@@H]1CCCc2cc(ccc12)S(=O)(=O)c1cccc(F)c1,0.7577546401066642,55.425127799532596,6.714686047053348,10.56615747430686,3.087521895661582,5.582849424207494,6.331953145351744
Cc1cc(cc2c3CNCCc3oc12)S(=O)(=O)c1ccc2sccc2c1,0.7819495582836139,271.3401858919034,22.239752048943004,48.26002595207964,2.637407508308656,10.153282258419374,77.4532481878
Fc1cccc(c1)S(=O)(=O)c1ccc2[C@H](CNC(=O)c3ccc[nH]3)CCCc2c1,0.8017279464907365,273.58035783126115,43.72446857171329,20.499865329260754,3.615778265271483,21.399702642080833,50.67508969878256
Fc1cccc(c1)S(=O)(=O)c1ccc2[C@H](CNC(=O)c3ncc[nH]3)CCCc2c1,0.8175167996052805,203.33863772955755,64.4068686717514,16.537904046012773,4.00376308837931,28.670672037793633,53.35889486935659
NC[C@@H]1CCCc2cc(ccc12)S(=O)(=O)c1c[nH]c2ccccc12,0.8274079407056205,238.97837435455924,85.5653292473161,51.59315957188415,6.283247345285149,52.713450364787526,57.98399943882849
Clc1cc(cc2c3CNCCc3oc12)S(=O)(=O)c1ccc2sccc2c1,0.8378159654786389,235.76673987876708,22.046241253936373,57.99937633428288,3.0961593092012123,10.715915908118252,84.36704782352268
NCC(=O)NC[C@@H]1CCCc2cc(ccc12)S(=O)(=O)c1cccc(F)c1,0.8440121983955923,566.193933596581,41.210850058915305,68.08429004017648,9.399162509726285,27.678807429460313,58.66680588035012
CNC(=O)CNC[C@@H]1CCCc2cc(ccc12)S(=O)(=O)c1cccc(F)c1,0.8595926855163456,180.94840925661094,15.894019613977067,28.878713723556334,4.736199633161996,11.82992397438069,12.831000217905716
NC(=O)CNC[C@@H]1CCCc2cc(ccc12)S(=O)(=O)c1cccc(F)c1,0.8683135849157199,155.97154628799157,17.093556499578483,27.552884357814953,3.0778403101447975,16.16308833106788,13.538954264142404
CNc1nn2c(N)cc(C)nc2c1S(=O)(=O)c1ccccc1,0.8690104590387532,386.4831343326834,200.89989405302663,141.0746143117367,4.4787256347444355,229.69066789692147,235.7317960973261
COc1cc(cc2c3CNCCc3oc12)S(=O)(=O)c1csc2ccccc12,0.8730648774805301,202.7014571292877,27.382151883292654,44.00856055210203,2.7337047291672056,30.938721098875316,43.78813700086572
COC(=O)NC[C@@H]1CCCc2cc(ccc12)S(=O)(=O)c1cccc(F)c1,0.8740102353446395,777.7094995401621,68.28644323834,65.89058108106494,8.23952993246325,38.96304971787126,90.46150604004508
Fc1cccc(c1)S(=O)(=O)c1ccc2[C@H](CNC(=O)[C@H]3CCCN3)CCCc2c1,0.8863280267916236,249.41596974271863,13.233686913192582,25.210185551591948,6.555560948355403,8.99110883740129,17.940881774752114
OCCNC[C@@H]1CCCc2cc(ccc12)S(=O)(=O)c1cccc(F)c1,0.9093975571490531,103.35377265030168,11.38016421784215,21.430539813634404,3.0137229600767057,7.790670912761988,7.991812569290275
OCC(=O)NC[C@@H]1CCCc2cc(cc(F)c12)S(=O)(=O)c1cccc(F)c1,0.9351141193169461,793.6545314527449,108.12218272243423,134.048769191666,14.134535746048197,66.8359768131181,83.46382785632642
CSc1nn2c3CCCCc3cnc2c1S(=O)(=O)c1ccccc1,0.9500919540578188,599.3264838521623,276.14872086409144,195.70692255712635,5.758336763268841,287.42226829065316,548.768508555439
CNC(=O)NC[C@@H]1CCCc2cc(ccc12)S(=O)(=O)c1cccc(F)c1,0.9586119581976125,1026.4780762340886,87.53484985886882,136.33685625442794,13.210840016317206,51.473532281741775,165.18364051560778
CSc1nn2c3CCCc3cnc2c1S(=O)(=O)c1ccccc1,0.960420041445583,434.5014098411195,177.76391131015782,146.26450976966044,4.7455776237148,180.0714099515396,342.3193568467358
OCCNC[C@@H]1CCCc2cc(cc(F)c12)S(=O)(=O)c1cccc(F)c1,0.9714926365564202,92.53699422185232,12.686353570086297,22.131956979442027,3.270371265555373,10.119493645091143,7.841087096943937
COc1cc(cc2c3CNCCc3oc12)S(=O)(=O)c1cccc(c1)C1CCOC1,0.9765500715484405,145.89633428953445,32.285495337416684,36.323680180005596,4.084057539865184,29.435996731614054,42.35496901828351
NC[C@@H]1CCCc2cc(ccc12)S(=O)(=O)c1ccccc1,0.9792428828360964,200.86813309105935,20.97827786795359,24.99021128514141,4.500914490447398,18.810097865330036,17.02651292448695
COCCNC[C@@H]1CCCc2cc(ccc12)S(=O)(=O)c1cccc(F)c1,0.9799697852579795,69.32495128949984,9.11350643226581,15.764946942983116,2.796812870220568,6.034543424405008,6.660785203271041
CNc1nn2c(C)cc(C)nc2c1S(=O)(=O)c1ccccc1,0.9802786361002265,474.5168621365727,128.31813819984242,136.50416497154941,8.284664754850523,134.1598624625719,126.06146828855181
N=C[C@@H]1CCCc2cc(ccc12)S(=O)(=O)c1cccc(c1)C#N,0.9805200271902281,401.66342354580667,44.736530830533056,78.18099896367734,10.28714564249431,26.07102344012605,28.91704193918146
CNc1nn2cc3CCCCc3nc2c1S(=O)(=O)c1ccccc1,0.9872398427517047,592.9080757446054,87.59938720727621,142.96329911938253,4.8313924432485,137.31604936790916,354.78238079703146
NS(=O)(=O)NC[C@@H]1CCCc2cc(ccc12)S(=O)(=O)c1cccc(F)c1,0.9875143007533906,290.4507741631813,37.50601916652058,38.065599156280584,6.143068969144391,33.01404145782949,32.42789338235028
Cc1cc(cc2c3C4CCC(Cc3n(C)c12)N4)S(=O)(=O)c1csc2ccccc12,1.0198878829424,151.77200896876582,9.816980539245312,34.810079274374885,3.104978767732724,10.701362894275038,22.914016579494515
CS(=O)(=O)NC[C@@H]1CCCc2cc(ccc12)S(=O)(=O)c1cccc(F)c1,1.0442564652626392,325.43037452780936,37.08139387023102,53.91461397698167,5.7059706895053255,36.294458522351526,39.32493656524996
COc1cc(cc2c3CNCCc3oc12)S(=O)(=O)c1ccc2COCCc2c1,1.049495056499127,119.4503151022692,31.354860264861166,26.29830247906202,4.597410211004327,18.8532132457066,38.60256460593564
NC(=O)NCC1CCCc2cc(ccc12)S(=O)(=O)c1ccccc1,1.0556396676637767,601.3553431221288,62.38971007825746,64.73220351972786,7.4330083371141615,44.87981842637855,91.51613377143774
COCC(=O)NC[C@@H]1CCCc2cc(ccc12)S(=O)(=O)c1cccc(F)c1,1.068020413435482,900.441236477039,73.95150709240203,121.1853381333466,13.541544773901851,40.28793598025834,124.839043195951
Oc1c[nH]c(NC[C@@H]2CCCc3cc(ccc23)S(=O)(=O)c2cccc(F)c2)n1,1.0714074745678666,103.36126247727643,267.8793130494555,17.567230221929307,5.000012530280127,165.17520727134337,177.83672736447787
OCC(=O)NC[C@@H]1CCCc2cc(ccc12)S(=O)(=O)c1cccc(F)c1,1.0809589085062523,950.7314517705266,80.15481040296046,140.99014492221613,14.592424973045189,52.65647217689087,143.7326198757245
COc1cc(cc2c3CNCCc3oc12)S(=O)(=O)c1cn(C)c2ccccc12,1.0864102525881016,515.666555255166,136.45808592429938,83.67452120777041,14.029933932235664,128.57975166000855,179.8688703020268
CNc1nn2c(C)c(CN)c(C)nc2c1S(=O)(=O)c1cccc(F)c1,1.0867341550144973,370.5846890168411,27.774877553508006,60.12960874384607,7.803615045841517,48.572506955974745,85.99357503522266
Cn1c2CC3CCC(N3)c2c2cc(cc(F)c12)S(=O)(=O)c1csc2ccccc12,1.0901450527087375,156.2507625338276,9.178583171955864,37.6361158256517,3.0919502501602225,10.524900261566586,26.213886689708723
CC(=O)NC[C@@H]1CCCc2cc(ccc12)S(=O)(=O)c1cccc(F)c1,1.0902254465978205,853.3595993266326,80.43129694703012,132.5682803940331,12.364452419301852,75.91445576914377,152.42011600492958
